timestamp,encoder_left,encoder_right
1752174287.1718705,0.0,0.0
1752174287.19181,0.0,0.0
1752174287.2123787,0.0,0.0
1752174287.23459,0.0,0.0
1752174287.2534819,0.0,0.0
1752174287.2740915,0.0,0.0
1752174287.291297,0.0,0.0
1752174287.3119514,0.0,0.0
1752174287.3345487,0.0,0.0
1752174287.352882,0.0,0.0
1752174287.3736973,0.0,0.0
1752174287.3916056,0.0,0.0
1752174287.4116945,0.0,0.0
1752174287.4349232,0.0,0.0
1752174287.4530177,0.0,0.0
1752174287.4720197,0.0,0.0
1752174287.492592,0.0,0.0
1752174287.5125048,0.0,0.0
1752174287.5344005,0.0,0.0
1752174287.5531576,0.0,0.0
1752174287.5738666,0.0,0.0
1752174287.5913198,0.0,0.0
1752174287.612109,0.0,0.0
1752174287.634718,0.0,0.0
1752174287.652896,0.0,0.0
1752174287.6718845,0.0,0.0
1752174287.6945152,0.0,0.0
1752174287.7123392,0.0,0.0
1752174287.7322755,0.0,0.0
1752174287.7545016,0.0,0.0
1752174287.7729635,0.0,0.0
1752174287.7941294,0.0,0.0
1752174287.8109453,0.0,0.0
1752174287.8329043,0.0,0.0
1752174287.853749,0.0,0.0
1752174287.873721,0.0,0.0
1752174287.8950336,0.0,0.0
1752174287.911476,0.0,0.0
1752174287.932919,0.0,0.0
1752174287.953484,0.0,0.0
1752174287.973772,0.0,0.0
1752174287.9952123,0.0,0.0
1752174288.0112927,0.0,0.0
1752174288.0328345,0.0,0.0
1752174288.053456,0.0,0.0
1752174288.0735593,0.0,0.0
1752174288.0936244,0.0,0.0
1752174288.1116576,0.0,0.0
1752174288.1321206,0.0,0.0
1752174288.153833,0.0,0.0
1752174288.1736622,0.0,0.0
1752174288.195187,0.0,0.0
1752174288.2112558,0.0,0.0
1752174288.232789,0.0,0.0
1752174288.2535117,0.0,0.0
1752174288.2735043,0.0,0.0
1752174288.2951562,0.0,0.0
1752174288.311218,0.0,0.0
1752174288.332998,0.0,0.0
1752174288.3536565,0.0,0.0
1752174288.3736181,0.0,0.0
1752174288.394794,0.0,0.0
1752174288.4124167,0.0,0.0
1752174288.431798,0.0,0.0
1752174288.4527533,0.0,0.0
1752174288.474408,0.0,0.0
1752174288.4935925,0.0,0.0
1752174288.5118248,0.0,0.0
1752174288.5323079,0.0,0.0
1752174288.5545356,0.0,0.0
1752174288.5729666,0.0,0.0
1752174288.59423,0.0,0.0
1752174288.612037,0.0,0.0
1752174288.6324904,0.0,0.0
1752174288.6526115,0.0,0.0
1752174288.6723847,0.0,0.0
1752174288.6945329,0.0,0.0
1752174288.7123125,0.0,0.0
1752174288.732288,0.0,0.0
1752174288.7544706,0.0,0.0
1752174288.7735868,0.0,0.0
1752174288.7951565,0.0,0.0
1752174288.8110843,0.0,0.0
1752174288.8327868,0.0,0.0
1752174288.8536818,0.0,0.0
1752174288.8745158,0.0,0.0
1752174288.8917263,0.0,0.0
1752174288.911859,0.0,0.0
1752174288.9309406,0.0,0.0
1752174288.9514976,0.0,0.0
1752174288.972058,0.0,0.0
1752174288.9920416,0.0,0.0
1752174289.0123174,0.0,0.0
1752174289.0315845,0.0,0.0
1752174289.0521617,0.0,0.0
1752174289.0714798,0.0,0.0
1752174289.0913026,0.0,0.0
1752174289.1117666,0.0,0.0
1752174289.131887,0.0,0.0
1752174289.1547868,0.0,0.0
1752174289.1732945,0.0,0.0
1752174289.191762,0.0,0.0
1752174289.2119875,0.0,0.0
1752174289.2346404,0.0,0.0
1752174289.2527976,0.0,0.0
1752174289.2722707,0.0,0.0
1752174289.2944822,0.0,0.0
1752174289.312337,0.0,0.0
1752174289.3344102,0.0,0.0
1752174289.352749,0.0,0.0
1752174289.3713956,0.0,0.0
1752174289.3912427,0.0,0.0
1752174289.4111292,0.0,0.0
1752174289.4323196,0.0,0.0
1752174289.4513285,0.0,0.0
1752174289.4713113,0.0,0.0
1752174289.4912508,0.0,0.0
1752174289.5113552,0.0,0.0
1752174289.5313947,0.0,0.0
1752174289.5512748,0.0,0.0
1752174289.571281,0.0,0.0
1752174289.5912697,0.0,0.0
1752174289.6121757,0.0,0.0
1752174289.631235,0.0,0.0
1752174289.65123,0.0,0.0
1752174289.6714025,0.0,0.0
1752174289.6911836,0.0,0.0
1752174289.7112968,0.0,0.0
1752174289.731193,0.0,0.0
1752174289.7511966,0.0,0.0
1752174289.771295,0.0,0.0
1752174289.7911196,0.0,0.0
1752174289.8111527,0.0,0.0
1752174289.8311067,0.0,0.0
1752174289.8510454,0.0,0.0
1752174289.871086,0.0,0.0
1752174289.8911276,0.0,0.0
1752174289.9111605,0.0,0.0
1752174289.9311092,0.0,0.0
1752174289.9513342,0.0,0.0
1752174289.9710145,0.0,0.0
1752174289.9911697,0.0,0.0
1752174290.0119507,0.0,0.0
1752174290.0312166,0.0,0.0
1752174290.0512986,0.0,0.0
1752174290.071203,0.0,0.0
1752174290.0912337,0.0,0.0
1752174290.1113293,0.0,0.0
1752174290.1319091,0.0,0.0
1752174290.1513317,0.0,0.0
1752174290.1712108,0.0,0.0
1752174290.1912253,0.0,0.0
1752174290.2112877,0.0,0.0
1752174290.2312229,0.0,0.0
1752174290.2512648,0.0,0.0
1752174290.2712748,0.0,0.0
1752174290.2912545,0.0,0.0
1752174290.3111908,0.0,0.0
1752174290.3311336,0.0,0.0
1752174290.3518271,0.0,0.0
1752174290.3714337,0.0,0.0
1752174290.3911629,0.0,0.0
1752174290.4111695,0.0,0.0
1752174290.4313045,0.0,0.0
1752174290.4513173,0.0,0.0
1752174290.471228,0.0,0.0
1752174290.4914322,0.0,0.0
1752174290.5112574,0.0,0.0
1752174290.531352,0.0,0.0
1752174290.5513444,0.0,0.0
1752174290.5717247,0.0,0.0
1752174290.5912638,0.0,0.0
1752174290.6112766,0.0,0.0
1752174290.6317506,0.0,0.0
1752174290.651365,0.0,0.0
1752174290.6719384,0.0,0.0
1752174290.6912255,0.0,0.0
1752174290.7112775,0.0,0.0
1752174290.731313,0.0,0.0
1752174290.7514167,0.0,0.0
1752174290.7712448,0.0,0.0
1752174290.7916486,0.0,0.0
1752174290.810934,0.0,0.0
1752174290.8358724,0.0,0.0
1752174290.8529212,0.0,0.0
1752174290.87542,0.0,0.0
1752174290.8915539,0.0,0.0
1752174290.911845,0.0,0.0
1752174290.931,0.0,0.0
1752174290.9518852,0.0,0.0
1752174290.9716885,0.0,0.0
1752174290.9914663,0.0,0.0
1752174291.011737,0.0,0.0
1752174291.0314188,0.0,0.0
1752174291.0519092,0.0,0.0
1752174291.071173,0.0,0.0
1752174291.0916922,1.0,0.0
1752174291.11153,1.0,0.0
1752174291.1318662,2.0,0.0
1752174291.15257,2.0,0.0
1752174291.172984,3.0,0.0
1752174291.1935806,4.0,0.0
1752174291.212884,4.0,0.0
1752174291.2354708,5.0,0.0
1752174291.2537796,6.0,0.0
1752174291.2749472,7.0,1.0
1752174291.2937715,7.0,1.0
1752174291.3109426,8.0,1.0
1752174291.3330586,9.0,1.0
1752174291.3535025,9.0,1.0
1752174291.3736572,10.0,1.0
1752174291.395324,11.0,2.0
1752174291.4112408,11.0,2.0
1752174291.4337404,12.0,2.0
1752174291.4536057,13.0,2.0
1752174291.4750822,13.0,2.0
1752174291.491995,14.0,2.0
1752174291.5119698,15.0,3.0
1752174291.5342758,15.0,3.0
1752174291.5516,16.0,3.0
1752174291.5744348,17.0,3.0
1752174291.592507,17.0,4.0
1752174291.6119719,18.0,4.0
1752174291.634082,18.0,4.0
1752174291.6520448,19.0,4.0
1752174291.6728919,20.0,5.0
1752174291.6921306,20.0,5.0
1752174291.7124352,21.0,5.0
1752174291.734662,21.0,5.0
1752174291.7535892,22.0,6.0
1752174291.7758932,23.0,6.0
1752174291.7931511,23.0,6.0
1752174291.8113725,24.0,6.0
1752174291.8329048,25.0,7.0
1752174291.8538108,26.0,7.0
1752174291.8736274,26.0,7.0
1752174291.895429,27.0,8.0
1752174291.9110441,28.0,8.0
1752174291.933679,29.0,8.0
1752174291.953648,30.0,8.0
1752174291.9752898,31.0,9.0
1752174291.991706,32.0,9.0
1752174292.0119967,33.0,9.0
1752174292.0347462,34.0,10.0
1752174292.0537493,34.0,10.0
1752174292.0745418,35.0,10.0
1752174292.0938385,36.0,10.0
1752174292.1110513,37.0,11.0
1752174292.1330545,38.0,11.0
1752174292.1539211,39.0,11.0
1752174292.1740265,40.0,11.0
1752174292.1947577,41.0,12.0
1752174292.2120173,42.0,12.0
1752174292.2325819,42.0,12.0
1752174292.2548623,43.0,13.0
1752174292.2730217,44.0,13.0
1752174292.2943566,44.0,13.0
1752174292.3110087,45.0,13.0
1752174292.3339295,46.0,14.0
1752174292.353764,46.0,14.0
1752174292.3745546,47.0,15.0
1752174292.3912632,47.0,15.0
1752174292.4120793,47.0,15.0
1752174292.4349852,48.0,16.0
1752174292.4530706,48.0,16.0
1752174292.474204,49.0,17.0
1752174292.491606,49.0,17.0
1752174292.5125456,50.0,18.0
1752174292.5348363,50.0,18.0
1752174292.55304,51.0,19.0
1752174292.5730987,51.0,19.0
1752174292.5923033,52.0,20.0
1752174292.6118057,52.0,20.0
1752174292.6341333,53.0,21.0
1752174292.651433,53.0,21.0
1752174292.6737907,54.0,22.0
1752174292.6937914,54.0,22.0
1752174292.711811,55.0,23.0
1752174292.7330563,55.0,23.0
1752174292.7538857,56.0,24.0
1752174292.7738438,57.0,24.0
1752174292.7953136,57.0,25.0
1752174292.8112903,58.0,25.0
1752174292.8330655,58.0,26.0
1752174292.8540423,59.0,27.0
1752174292.874682,59.0,27.0
1752174292.8922918,60.0,28.0
1752174292.9117625,61.0,28.0
1752174292.9316092,61.0,29.0
1752174292.9515514,62.0,29.0
1752174292.9722738,62.0,30.0
1752174292.992189,63.0,31.0
1752174293.0125012,63.0,31.0
1752174293.0331104,64.0,32.0
1752174293.0522296,65.0,32.0
1752174293.0721915,65.0,33.0
1752174293.0916948,66.0,33.0
1752174293.1112394,66.0,34.0
1752174293.1321838,67.0,35.0
1752174293.1520038,68.0,35.0
1752174293.1729941,68.0,36.0
1752174293.1920953,69.0,36.0
1752174293.2136676,70.0,37.0
1752174293.2338324,70.0,38.0
1752174293.255307,71.0,38.0
1752174293.271506,72.0,39.0
1752174293.293107,72.0,39.0
1752174293.313264,73.0,40.0
1752174293.3350508,74.0,41.0
1752174293.3542144,74.0,41.0
1752174293.372209,75.0,42.0
1752174293.393619,76.0,43.0
1752174293.4114926,76.0,43.0
1752174293.4350438,77.0,44.0
1752174293.4532137,78.0,45.0
1752174293.4732132,78.0,45.0
1752174293.4955976,79.0,46.0
1752174293.5122073,80.0,47.0
1752174293.532814,80.0,47.0
1752174293.5541315,81.0,48.0
1752174293.5740921,82.0,49.0
1752174293.595333,82.0,49.0
1752174293.6116002,83.0,50.0
1752174293.6333303,84.0,51.0
1752174293.6540015,85.0,51.0
1752174293.6754084,85.0,52.0
1752174293.6917253,86.0,53.0
1752174293.712449,87.0,53.0
1752174293.7350368,88.0,54.0
1752174293.7532558,88.0,55.0
1752174293.7725458,89.0,56.0
1752174293.7927794,90.0,56.0
1752174293.8133767,90.0,57.0
1752174293.8341687,91.0,58.0
1752174293.8541095,92.0,58.0
1752174293.8740172,93.0,59.0
1752174293.8921456,93.0,60.0
1752174293.9131575,94.0,60.0
1752174293.9317212,95.0,61.0
1752174293.9547195,95.0,62.0
1752174293.973319,96.0,63.0
1752174293.9945884,97.0,63.0
1752174294.0111742,98.0,64.0
1752174294.0339622,99.0,65.0
1752174294.053121,99.0,66.0
1752174294.0741646,100.0,67.0
1752174294.093476,101.0,68.0
1752174294.1132782,102.0,68.0
1752174294.1350942,102.0,69.0
1752174294.153881,103.0,70.0
1752174294.171837,104.0,71.0
1752174294.1942477,104.0,72.0
1752174294.2126393,105.0,72.0
1752174294.2346792,106.0,73.0
1752174294.2513237,107.0,74.0
1752174294.2731194,107.0,74.0
1752174294.2938712,108.0,75.0
1752174294.3131835,109.0,76.0
1752174294.3344572,109.0,76.0
1752174294.351631,110.0,77.0
1752174294.373184,111.0,78.0
1752174294.3940704,111.0,78.0
1752174294.4109826,112.0,79.0
1752174294.4341002,113.0,80.0
1752174294.4540067,114.0,81.0
1752174294.4753587,114.0,81.0
1752174294.4916933,115.0,82.0
1752174294.5121505,116.0,83.0
1752174294.534908,117.0,83.0
1752174294.5531442,117.0,84.0
1752174294.572799,118.0,85.0
1752174294.592567,119.0,86.0
1752174294.6132932,120.0,86.0
1752174294.6336446,120.0,87.0
1752174294.6540036,121.0,88.0
1752174294.6720865,122.0,88.0
1752174294.6925917,122.0,89.0
1752174294.7131937,123.0,90.0
1752174294.7336757,124.0,91.0
1752174294.7519202,125.0,91.0
1752174294.7732134,125.0,92.0
1752174294.7931664,126.0,93.0
1752174294.8132155,127.0,93.0
1752174294.833606,128.0,94.0
1752174294.852179,129.0,95.0
1752174294.876495,129.0,96.0
1752174294.8919325,130.0,96.0
1752174294.91188,131.0,97.0
1752174294.9312763,132.0,98.0
1752174294.952069,132.0,99.0
1752174294.971694,133.0,99.0
1752174294.9919174,134.0,100.0
1752174295.0121644,135.0,101.0
1752174295.0326622,135.0,101.0
1752174295.0526593,136.0,102.0
1752174295.0721958,137.0,103.0
1752174295.0924923,137.0,103.0
1752174295.1112692,138.0,104.0
1752174295.131461,139.0,105.0
1752174295.1518617,139.0,105.0
1752174295.1722107,140.0,106.0
1752174295.19349,141.0,107.0
1752174295.213301,141.0,107.0
1752174295.234917,142.0,108.0
1752174295.2544656,143.0,108.0
1752174295.2724524,143.0,109.0
1752174295.2928228,144.0,110.0
1752174295.3123243,145.0,110.0
1752174295.3353517,145.0,111.0
1752174295.3533335,146.0,111.0
1752174295.371788,146.0,112.0
1752174295.3950515,147.0,113.0
1752174295.412728,148.0,113.0
1752174295.4345381,148.0,114.0
1752174295.452409,149.0,115.0
1752174295.4732108,150.0,115.0
1752174295.494072,150.0,116.0
1752174295.5132868,151.0,116.0
1752174295.5344534,152.0,117.0
1752174295.5524304,152.0,118.0
1752174295.5732396,153.0,118.0
1752174295.5949614,154.0,119.0
1752174295.611629,154.0,119.0
1752174295.6332638,155.0,120.0
1752174295.6540742,156.0,121.0
1752174295.672147,156.0,121.0
1752174295.693506,157.0,122.0
1752174295.713278,158.0,123.0
1752174295.7339716,158.0,123.0
1752174295.752636,159.0,124.0
1752174295.772918,160.0,124.0
1752174295.7926688,160.0,125.0
1752174295.8127055,161.0,126.0
1752174295.8338442,162.0,126.0
1752174295.852265,162.0,127.0
1752174295.8749492,163.0,128.0
1752174295.8914955,164.0,128.0
1752174295.9122186,164.0,129.0
1752174295.934086,165.0,130.0
1752174295.9543133,166.0,130.0
1752174295.9747448,166.0,131.0
1752174295.9909544,0.0,0.0
1752174296.0123239,0.0,0.0
1752174296.034467,1.0,0.0
1752174296.0538375,1.0,1.0
1752174296.0743575,1.0,1.0
1752174296.091544,0.0,0.0
1752174296.1123602,0.0,0.0
1752174296.13457,0.0,0.0
1752174296.1536796,0.0,0.0
1752174296.1753013,0.0,0.0
1752174296.1939297,0.0,0.0
1752174296.210902,0.0,0.0
1752174296.2335112,0.0,0.0
1752174296.253485,0.0,0.0
1752174296.2742233,0.0,0.0
1752174296.2910988,0.0,0.0
1752174296.312336,0.0,0.0
1752174296.3346038,0.0,0.0
1752174296.3535101,0.0,0.0
1752174296.375569,0.0,0.0
1752174296.392847,0.0,0.0
1752174296.4108655,0.0,0.0
1752174296.4328601,0.0,0.0
1752174296.453508,0.0,0.0
1752174296.4734752,0.0,0.0
1752174296.4942472,0.0,0.0
1752174296.5109286,0.0,0.0
1752174296.5328164,0.0,0.0
1752174296.5527866,0.0,0.0
1752174296.5736969,0.0,0.0
1752174296.5936158,0.0,0.0
1752174296.612824,0.0,0.0
1752174296.631864,0.0,0.0
1752174296.65443,0.0,0.0
1752174296.6728601,0.0,0.0
1752174296.6924953,0.0,0.0
1752174296.7115867,0.0,0.0
1752174296.7343748,0.0,0.0
1752174296.7527993,0.0,0.0
1752174296.773964,0.0,0.0
1752174296.7951872,0.0,0.0
1752174296.8111696,0.0,0.0
1752174296.8329644,0.0,0.0
1752174296.8535979,0.0,0.0
1752174296.8751092,0.0,0.0
1752174296.8915312,0.0,0.0
1752174296.911755,0.0,0.0
1752174296.9310215,0.0,0.0
1752174296.9517734,0.0,0.0
1752174296.9714406,0.0,0.0
1752174296.9923687,0.0,0.0
1752174297.011437,0.0,0.0
1752174297.0320253,0.0,0.0
1752174297.0522933,0.0,0.0
1752174297.0716217,0.0,0.0
1752174297.0911396,0.0,0.0
1752174297.1121988,0.0,0.0
1752174297.1317005,0.0,0.0
1752174297.152672,0.0,0.0
1752174297.1725063,0.0,0.0
1752174297.192495,0.0,0.0
1752174297.212343,0.0,0.0
1752174297.2350774,0.0,0.0
1752174297.252126,0.0,0.0
1752174297.2722917,0.0,0.0
1752174297.29437,0.0,0.0
1752174297.312334,0.0,0.0
1752174297.3355865,0.0,0.0
1752174297.3533342,0.0,0.0
1752174297.3727996,0.0,0.0
1752174297.3924654,0.0,0.0
1752174297.413557,0.0,0.0
1752174297.4339151,0.0,0.0
1752174297.4518557,0.0,0.0
1752174297.472798,0.0,0.0
1752174297.4936702,0.0,0.0
1752174297.5129118,0.0,0.0
1752174297.5355015,0.0,0.0
1752174297.5533397,0.0,0.0
1752174297.5722742,0.0,0.0
1752174297.5946186,0.0,0.0
1752174297.6108658,0.0,0.0
1752174297.633702,0.0,0.0
1752174297.6529047,0.0,0.0
1752174297.6723347,0.0,0.0
1752174297.693487,0.0,0.0
1752174297.7128873,0.0,0.0
1752174297.7332213,0.0,0.0
1752174297.7514973,0.0,0.0
1752174297.7743776,0.0,0.0
1752174297.7928805,0.0,0.0
1752174297.813,0.0,0.0
1752174297.8319232,0.0,0.0
1752174297.854513,0.0,0.0
1752174297.873533,0.0,0.0
1752174297.8941028,0.0,0.0
1752174297.9109256,0.0,0.0
1752174297.9335783,0.0,0.0
1752174297.9535193,0.0,0.0
1752174297.9735403,0.0,0.0
1752174297.9914997,0.0,0.0
1752174298.0123427,0.0,0.0
1752174298.0343883,0.0,0.0
1752174298.0535324,0.0,0.0
1752174298.0745287,0.0,0.0
1752174298.0935411,0.0,0.0
1752174298.110885,0.0,0.0
1752174298.1335676,0.0,0.0
1752174298.1528625,0.0,0.0
1752174298.1738944,0.0,0.0
1752174298.1936648,0.0,0.0
1752174298.212933,0.0,0.0
1752174298.2342749,0.0,0.0
1752174298.2512963,0.0,0.0
1752174298.272812,0.0,0.0
1752174298.2939446,0.0,0.0
1752174298.3123975,0.0,0.0
1752174298.3343065,0.0,0.0
1752174298.351634,0.0,0.0
1752174298.3722801,0.0,0.0
1752174298.3946307,0.0,0.0
1752174298.41238,0.0,0.0
1752174298.432092,0.0,0.0
1752174298.4523234,0.0,0.0
1752174298.4734793,0.0,0.0
1752174298.4935524,0.0,0.0
1752174298.5115166,0.0,0.0
1752174298.5328674,0.0,0.0
1752174298.5535076,0.0,0.0
1752174298.5734947,0.0,0.0
1752174298.5953808,0.0,0.0
1752174298.6111004,0.0,0.0
1752174298.632852,0.0,0.0
1752174298.6537764,0.0,0.0
1752174298.6735828,0.0,0.0
1752174298.6951911,0.0,0.0
1752174298.7112215,0.0,0.0
1752174298.7335372,0.0,0.0
1752174298.752845,0.0,0.0
1752174298.7737257,0.0,0.0
1752174298.7936025,0.0,0.0
1752174298.8128767,0.0,0.0
1752174298.8322928,0.0,0.0
1752174298.8544028,0.0,0.0
1752174298.8752427,0.0,0.0
1752174298.8915577,0.0,0.0
1752174298.9115949,0.0,0.0
1752174298.9310517,0.0,0.0
1752174298.9512131,0.0,0.0
1752174298.9723058,0.0,0.0
1752174298.992039,0.0,0.0
1752174299.0119827,0.0,0.0
1752174299.0325568,0.0,0.0
1752174299.0515122,0.0,0.0
1752174299.071941,0.0,0.0
1752174299.0910144,0.0,0.0
1752174299.1113005,0.0,0.0
1752174299.1323981,0.0,0.0
1752174299.1519208,0.0,0.0
1752174299.1745484,0.0,0.0
1752174299.1936674,0.0,0.0
1752174299.2113929,0.0,0.0
1752174299.2329497,0.0,0.0
1752174299.2536583,0.0,0.0
1752174299.2734766,0.0,0.0
1752174299.2954903,0.0,0.0
1752174299.3113928,0.0,0.0
1752174299.3328524,0.0,0.0
1752174299.3536332,0.0,0.0
1752174299.373461,0.0,0.0
1752174299.3954165,0.0,0.0
1752174299.411186,0.0,0.0
1752174299.4328237,0.0,0.0
1752174299.453656,0.0,0.0
1752174299.473529,0.0,0.0
1752174299.4943783,0.0,0.0
1752174299.510875,0.0,0.0
1752174299.5335379,0.0,0.0
1752174299.553503,0.0,0.0
1752174299.5742111,0.0,0.0
1752174299.5916433,0.0,0.0
1752174299.612372,0.0,0.0
1752174299.6345124,0.0,0.0
1752174299.6537595,0.0,0.0
1752174299.6750777,0.0,0.0
1752174299.6911273,0.0,0.0
1752174299.7124586,0.0,0.0
1752174299.7335122,0.0,0.0
1752174299.753508,0.0,0.0
1752174299.7736661,0.0,0.0
1752174299.791628,0.0,0.0
1752174299.8123732,0.0,0.0
1752174299.8347404,0.0,0.0
1752174299.8528883,0.0,0.0
1752174299.873677,0.0,0.0
1752174299.8918684,0.0,0.0
1752174299.9144185,0.0,0.0
1752174299.9337742,0.0,0.0
1752174299.9542859,0.0,0.0
1752174299.9736304,0.0,0.0
1752174299.9923265,0.0,0.0
1752174300.011537,0.0,0.0
1752174300.0345318,0.0,0.0
1752174300.0535161,0.0,0.0
1752174300.0752144,0.0,0.0
1752174300.0936444,0.0,0.0
1752174300.110891,0.0,0.0
1752174300.1325936,0.0,0.0
1752174300.1539025,0.0,0.0
1752174300.1735473,0.0,0.0
1752174300.1945298,0.0,0.0
1752174300.212033,0.0,0.0
1752174300.23237,0.0,0.0
1752174300.252322,0.0,0.0
1752174300.2728384,0.0,0.0
1752174300.2936318,0.0,0.0
1752174300.3128607,0.0,0.0
1752174300.334207,0.0,0.0
1752174300.3516757,0.0,0.0
1752174300.3723123,0.0,0.0
1752174300.3929625,0.0,0.0
1752174300.4118907,0.0,0.0
1752174300.4344878,0.0,0.0
1752174300.4534996,0.0,0.0
1752174300.4752605,0.0,0.0
1752174300.4915895,0.0,0.0
1752174300.5118854,0.0,0.0
1752174300.5335495,0.0,0.0
1752174300.5528333,0.0,0.0
1752174300.5734808,0.0,0.0
1752174300.5937912,0.0,0.0
1752174300.6115558,0.0,0.0
1752174300.6328807,0.0,0.0
1752174300.6530037,0.0,0.0
1752174300.673776,0.0,0.0
1752174300.6937282,0.0,0.0
1752174300.7115116,0.0,0.0
1752174300.7328362,0.0,0.0
1752174300.753663,0.0,0.0
1752174300.7735136,0.0,0.0
1752174300.7936125,0.0,0.0
1752174300.811604,0.0,0.0
1752174300.8328223,0.0,0.0
1752174300.8536987,0.0,0.0
1752174300.8751473,0.0,0.0
1752174300.8916242,0.0,0.0
1752174300.9119833,0.0,0.0
1752174300.9312189,0.0,0.0
1752174300.951409,0.0,0.0
1752174300.9713807,0.0,0.0
1752174300.9913254,0.0,0.0
1752174301.0113454,0.0,0.0
1752174301.032949,0.0,0.0
1752174301.0558383,0.0,0.0
1752174301.073257,0.0,0.0
1752174301.093011,0.0,0.0
1752174301.1118917,0.0,0.0
1752174301.1323683,0.0,0.0
1752174301.1542878,0.0,0.0
1752174301.174158,0.0,0.0
1752174301.1958134,0.0,0.0
1752174301.2137272,0.0,0.0
1752174301.235157,0.0,0.0
1752174301.2513292,0,0
1752174301.2730587,0.0,0.0
